Iteration n, Sampletime t (sec), Signal x[n] (real, img), Output y[n] (real, img), Actual_Output y(t) (real, img), Difference y(t)-y[n] (real, img)
n: 1823, t: 0.227875, x[n]: (-0.706953,-0.707261), y[n]: (-0.706058,-0.705104), y(t): (-0.709057,-0.705145), diff: (-0.002999,-0.000041)
n: 1824, t: 0.228000, x[n]:   (1.000000,0.000469), y[n]:  (0.997842,-0.000424), y(t):  (0.999992,-0.002515), diff:  (0.002150,-0.002092)
n: 1825, t: 0.228125, x[n]:  (-0.707270,0.706943), y[n]:  (-0.705113,0.706049), y(t):  (-0.705154,0.709048), diff:  (-0.000041,0.002999)
n: 1826, t: 0.228250, x[n]:  (0.000482,-1.000000), y[n]: (-0.000411,-0.997842), y(t): (-0.002502,-0.999992), diff: (-0.002092,-0.002150)
n: 1827, t: 0.228375, x[n]:   (0.706588,0.707625), y[n]:   (0.705694,0.705468), y(t):   (0.708694,0.705510), diff:   (0.003000,0.000042)
n: 1828, t: 0.228500, x[n]: (-1.000000,-0.000495), y[n]:  (-0.997842,0.000398), y(t):  (-0.999992,0.002489), diff:  (-0.002150,0.002091)
n: 1829, t: 0.228625, x[n]:  (0.707289,-0.706924), y[n]:  (0.705132,-0.706030), y(t):  (0.705173,-0.709029), diff:  (0.000041,-0.002999)
n: 1830, t: 0.228750, x[n]:  (-0.000509,1.000000), y[n]:   (0.000384,0.997842), y(t):   (0.002475,0.999992), diff:   (0.002092,0.002150)
n: 1831, t: 0.228875, x[n]: (-0.706915,-0.707299), y[n]: (-0.706020,-0.705142), y(t): (-0.709019,-0.705183), diff: (-0.002999,-0.000041)
n: 1832, t: 0.229000, x[n]:   (1.000000,0.000522), y[n]:  (0.997842,-0.000371), y(t):  (0.999992,-0.002462), diff:  (0.002151,-0.002092)
n: 1833, t: 0.229125, x[n]:  (-0.707308,0.706905), y[n]:  (-0.705151,0.706011), y(t):  (-0.705192,0.709010), diff:  (-0.000041,0.002999)
n: 1834, t: 0.229250, x[n]:  (0.000535,-1.000000), y[n]: (-0.000357,-0.997842), y(t): (-0.002449,-0.999993), diff: (-0.002092,-0.002151)
n: 1835, t: 0.229375, x[n]:   (0.706896,0.707317), y[n]:   (0.706001,0.705161), y(t):   (0.709000,0.705202), diff:   (0.002999,0.000041)
n: 1836, t: 0.229500, x[n]: (-1.000000,-0.000549), y[n]:  (-0.997842,0.000344), y(t):  (-0.999992,0.002435), diff:  (-0.002151,0.002091)
n: 1837, t: 0.229625, x[n]:  (0.707327,-0.706887), y[n]:  (0.705170,-0.705992), y(t):  (0.705211,-0.708991), diff:  (0.000041,-0.002999)
n: 1838, t: 0.229750, x[n]:  (-0.000074,1.000000), y[n]:   (0.000818,0.997842), y(t):   (0.002910,0.999991), diff:   (0.002092,0.002149)
n: 1839, t: 0.229875, x[n]: (-0.706877,-0.707336), y[n]: (-0.705982,-0.705180), y(t): (-0.708982,-0.705221), diff: (-0.003000,-0.000041)
n: 1840, t: 0.230000, x[n]:   (1.000000,0.000087), y[n]:  (0.997842,-0.000805), y(t):  (0.999991,-0.002897), diff:  (0.002149,-0.002092)
n: 1841, t: 0.230125, x[n]:  (-0.707346,0.706868), y[n]:  (-0.705189,0.705973), y(t):  (-0.705230,0.708972), diff:  (-0.000041,0.003000)
n: 1842, t: 0.230250, x[n]:  (0.000589,-1.000000), y[n]: (-0.000304,-0.997842), y(t): (-0.002395,-0.999993), diff: (-0.002091,-0.002151)
n: 1843, t: 0.230375, x[n]:   (0.706858,0.707355), y[n]:   (0.705964,0.705198), y(t):   (0.708963,0.705240), diff:   (0.002999,0.000041)
n: 1844, t: 0.230500, x[n]: (-1.000000,-0.000602), y[n]:  (-0.997842,0.000291), y(t):  (-0.999993,0.002382), diff:  (-0.002151,0.002091)
n: 1845, t: 0.230625, x[n]:  (0.707365,-0.706849), y[n]:  (0.705208,-0.705954), y(t):  (0.705249,-0.708953), diff:  (0.000041,-0.002999)
n: 1846, t: 0.230750, x[n]:  (-0.000127,1.000000), y[n]:   (0.000765,0.997842), y(t):   (0.002857,0.999991), diff:   (0.002092,0.002149)
n: 1847, t: 0.230875, x[n]: (-0.706839,-0.707374), y[n]: (-0.705944,-0.705217), y(t): (-0.708944,-0.705259), diff: (-0.003000,-0.000041)
n: 1848, t: 0.231000, x[n]:   (1.000000,0.000141), y[n]:  (0.997842,-0.000751), y(t):  (0.999991,-0.002843), diff:  (0.002149,-0.002092)
n: 1849, t: 0.231125, x[n]:  (-0.707384,0.706830), y[n]:  (-0.705227,0.705935), y(t):  (-0.705268,0.708934), diff:  (-0.000041,0.003000)
n: 1850, t: 0.231250, x[n]:  (0.000642,-1.000000), y[n]: (-0.000250,-0.997842), y(t): (-0.002342,-0.999993), diff: (-0.002091,-0.002151)
n: 1851, t: 0.231375, x[n]:   (0.706820,0.707393), y[n]:   (0.705926,0.705236), y(t):   (0.708925,0.705278), diff:   (0.002999,0.000041)
n: 1852, t: 0.231500, x[n]: (-1.000000,-0.000656), y[n]:  (-0.997842,0.000237), y(t):  (-0.999993,0.002328), diff:  (-0.002151,0.002091)
n: 1853, t: 0.231625, x[n]:  (0.707402,-0.706811), y[n]:  (0.705245,-0.705917), y(t):  (0.705287,-0.708916), diff:  (0.000041,-0.002999)
n: 1854, t: 0.231750, x[n]:  (-0.000181,1.000000), y[n]:   (0.000711,0.997842), y(t):   (0.002803,0.999992), diff:   (0.002092,0.002149)
n: 1855, t: 0.231875, x[n]: (-0.706802,-0.707412), y[n]: (-0.705907,-0.705255), y(t): (-0.708906,-0.705296), diff: (-0.003000,-0.000041)
n: 1856, t: 0.232000, x[n]:   (1.000000,0.000194), y[n]:  (0.997842,-0.000698), y(t):  (0.999992,-0.002790), diff:  (0.002149,-0.002092)
n: 1857, t: 0.232125, x[n]:  (-0.707421,0.706792), y[n]:  (-0.705264,0.705897), y(t):  (-0.705306,0.708897), diff:  (-0.000041,0.003000)
n: 1858, t: 0.232250, x[n]:  (0.000208,-1.000000), y[n]: (-0.000685,-0.997842), y(t): (-0.002777,-0.999992), diff: (-0.002092,-0.002149)
n: 1859, t: 0.232375, x[n]:   (0.706783,0.707431), y[n]:   (0.705888,0.705274), y(t):   (0.708887,0.705315), diff:   (0.003000,0.000042)
n: 1860, t: 0.232500, x[n]: (-1.000000,-0.000709), y[n]:  (-0.997842,0.000184), y(t):  (-0.999993,0.002275), diff:  (-0.002151,0.002091)
n: 1861, t: 0.232625, x[n]:  (0.707440,-0.706773), y[n]:  (0.705283,-0.705879), y(t):  (0.705325,-0.708878), diff:  (0.000042,-0.002999)
n: 1862, t: 0.232750, x[n]:  (-0.000234,1.000000), y[n]:   (0.000658,0.997842), y(t):   (0.002750,0.999992), diff:   (0.002092,0.002150)
n: 1863, t: 0.232875, x[n]: (-0.706764,-0.707450), y[n]: (-0.705869,-0.705293), y(t): (-0.708869,-0.705334), diff: (-0.003000,-0.000042)
n: 1864, t: 0.233000, x[n]:   (1.000000,0.000248), y[n]:  (0.997842,-0.000645), y(t):  (0.999992,-0.002737), diff:  (0.002150,-0.002092)
n: 1865, t: 0.233125, x[n]:  (-0.707459,0.706754), y[n]:  (-0.705302,0.705859), y(t):  (-0.705344,0.708859), diff:  (-0.000042,0.003000)
n: 1866, t: 0.233250, x[n]:  (0.000261,-1.000000), y[n]: (-0.000631,-0.997842), y(t): (-0.002723,-0.999992), diff: (-0.002092,-0.002150)
n: 1867, t: 0.233375, x[n]:   (0.706745,0.707469), y[n]:   (0.705850,0.705312), y(t):   (0.708850,0.705353), diff:   (0.003000,0.000042)
n: 1868, t: 0.233500, x[n]: (-1.000000,-0.000274), y[n]:  (-0.997842,0.000618), y(t):  (-0.999992,0.002710), diff:  (-0.002150,0.002092)
n: 1869, t: 0.233625, x[n]:  (0.707478,-0.706735), y[n]:  (0.705321,-0.705841), y(t):  (0.705363,-0.708840), diff:  (0.000042,-0.003000)
n: 1870, t: 0.233750, x[n]:  (-0.000288,1.000000), y[n]:   (0.000605,0.997842), y(t):   (0.002696,0.999992), diff:   (0.002092,0.002150)
n: 1871, t: 0.233875, x[n]: (-0.707071,-0.707142), y[n]: (-0.706176,-0.704986), y(t): (-0.709175,-0.705026), diff: (-0.002999,-0.000040)
n: 1872, t: 0.234000, x[n]:   (1.000000,0.000301), y[n]:  (0.997842,-0.000591), y(t):  (0.999992,-0.002683), diff:  (0.002150,-0.002092)
n: 1873, t: 0.234125, x[n]:  (-0.707497,0.706716), y[n]:  (-0.705340,0.705822), y(t):  (-0.705382,0.708821), diff:  (-0.000042,0.003000)
n: 1874, t: 0.234250, x[n]:  (0.000314,-1.000000), y[n]: (-0.000578,-0.997842), y(t): (-0.002670,-0.999992), diff: (-0.002092,-0.002150)
n: 1875, t: 0.234375, x[n]:   (0.706707,0.707506), y[n]:   (0.705812,0.705349), y(t):   (0.708812,0.705391), diff:   (0.003000,0.000042)
n: 1876, t: 0.234500, x[n]: (-1.000000,-0.000328), y[n]:  (-0.997842,0.000565), y(t):  (-0.999992,0.002656), diff:  (-0.002150,0.002092)
n: 1877, t: 0.234625, x[n]:  (0.707516,-0.706698), y[n]:  (0.705359,-0.705803), y(t):  (0.705401,-0.708803), diff:  (0.000042,-0.003000)
n: 1878, t: 0.234750, x[n]:  (-0.000341,1.000000), y[n]:   (0.000551,0.997842), y(t):   (0.002643,0.999992), diff:   (0.002091,0.002150)
n: 1879, t: 0.234875, x[n]: (-0.707033,-0.707180), y[n]: (-0.706138,-0.705023), y(t): (-0.709137,-0.705064), diff: (-0.002999,-0.000040)
n: 1880, t: 0.235000, x[n]:   (1.000000,0.000355), y[n]:  (0.997842,-0.000538), y(t):  (0.999992,-0.002630), diff:  (0.002150,-0.002092)
n: 1881, t: 0.235125, x[n]:  (-0.707190,0.707024), y[n]:  (-0.705033,0.706129), y(t):  (-0.705073,0.709128), diff:  (-0.000041,0.002999)
n: 1882, t: 0.235250, x[n]:  (0.000368,-1.000000), y[n]: (-0.000524,-0.997842), y(t): (-0.002616,-0.999992), diff: (-0.002092,-0.002150)
n: 1883, t: 0.235375, x[n]:   (0.706669,0.707544), y[n]:   (0.705775,0.705387), y(t):   (0.708774,0.705429), diff:   (0.003000,0.000042)
n: 1884, t: 0.235500, x[n]: (-1.000000,-0.000381), y[n]:  (-0.997842,0.000511), y(t):  (-0.999992,0.002603), diff:  (-0.002150,0.002091)
n: 1885, t: 0.235625, x[n]:  (0.707554,-0.706660), y[n]:  (0.705396,-0.705765), y(t):  (0.705438,-0.708765), diff:  (0.000042,-0.003000)
n: 1886, t: 0.235750, x[n]:  (-0.000395,1.000000), y[n]:   (0.000498,0.997842), y(t):   (0.002590,0.999992), diff:   (0.002091,0.002150)
n: 1887, t: 0.235875, x[n]: (-0.706996,-0.707218), y[n]: (-0.706101,-0.705061), y(t): (-0.709100,-0.705102), diff: (-0.002999,-0.000041)
n: 1888, t: 0.236000, x[n]:   (1.000000,0.000408), y[n]:  (0.997842,-0.000484), y(t):  (0.999992,-0.002576), diff:  (0.002150,-0.002092)
n: 1889, t: 0.236125, x[n]:  (-0.707227,0.706986), y[n]:  (-0.705071,0.706091), y(t):  (-0.705111,0.709090), diff:  (-0.000041,0.002999)
n: 1890, t: 0.236250, x[n]:  (0.000421,-1.000000), y[n]: (-0.000471,-0.997842), y(t): (-0.002563,-0.999992), diff: (-0.002092,-0.002150)
n: 1891, t: 0.236375, x[n]:   (0.706977,0.707237), y[n]:   (0.706082,0.705080), y(t):   (0.709081,0.705121), diff:   (0.002999,0.000041)
n: 1892, t: 0.236500, x[n]: (-1.000000,-0.000435), y[n]:  (-0.997842,0.000458), y(t):  (-0.999992,0.002549), diff:  (-0.002150,0.002092)
n: 1893, t: 0.236625, x[n]:  (0.707591,-0.706622), y[n]:  (0.705434,-0.705728), y(t):  (0.705476,-0.708727), diff:  (0.000042,-0.003000)
n: 1894, t: 0.236750, x[n]:  (-0.000448,1.000000), y[n]:   (0.000445,0.997842), y(t):   (0.002536,0.999992), diff:   (0.002091,0.002150)
n: 1895, t: 0.236875, x[n]: (-0.706958,-0.707256), y[n]: (-0.706063,-0.705099), y(t): (-0.709062,-0.705140), diff: (-0.002999,-0.000041)
n: 1896, t: 0.237000, x[n]:   (1.000000,0.000461), y[n]:  (0.997842,-0.000431), y(t):  (0.999992,-0.002523), diff:  (0.002150,-0.002092)
n: 1897, t: 0.237125, x[n]:  (-0.707265,0.706948), y[n]:  (-0.705108,0.706054), y(t):  (-0.705149,0.709053), diff:  (-0.000041,0.002999)
n: 1898, t: 0.237250, x[n]:  (0.000475,-1.000000), y[n]: (-0.000418,-0.997842), y(t): (-0.002509,-0.999992), diff: (-0.002092,-0.002150)
n: 1899, t: 0.237375, x[n]:   (0.706939,0.707275), y[n]:   (0.706044,0.705118), y(t):   (0.709043,0.705159), diff:   (0.002999,0.000041)
n: 1900, t: 0.237500, x[n]: (-1.000000,-0.000488), y[n]:  (-0.997842,0.000404), y(t):  (-0.999992,0.002496), diff:  (-0.002150,0.002092)
n: 1901, t: 0.237625, x[n]:  (0.707629,-0.706584), y[n]:  (0.705472,-0.705690), y(t):  (0.705514,-0.708689), diff:  (0.000042,-0.003000)
n: 1902, t: 0.237750, x[n]:  (-0.000502,1.000000), y[n]:   (0.000391,0.997842), y(t):   (0.002483,0.999992), diff:   (0.002091,0.002150)
n: 1903, t: 0.237875, x[n]: (-0.706920,-0.707294), y[n]: (-0.706025,-0.705137), y(t): (-0.709024,-0.705178), diff: (-0.002999,-0.000041)
n: 1904, t: 0.238000, x[n]:   (1.000000,0.000515), y[n]:  (0.997842,-0.000378), y(t):  (0.999992,-0.002469), diff:  (0.002151,-0.002092)
n: 1905, t: 0.238125, x[n]:  (-0.707303,0.706911), y[n]:  (-0.705146,0.706016), y(t):  (-0.705187,0.709015), diff:  (-0.000041,0.002999)
n: 1906, t: 0.238250, x[n]:  (0.000528,-1.000000), y[n]: (-0.000364,-0.997842), y(t): (-0.002456,-0.999992), diff: (-0.002092,-0.002151)
n: 1907, t: 0.238375, x[n]:   (0.706901,0.707312), y[n]:   (0.706007,0.705156), y(t):   (0.709006,0.705197), diff:   (0.002999,0.000041)
n: 1908, t: 0.238500, x[n]: (-1.000000,-0.000542), y[n]:  (-0.997842,0.000351), y(t):  (-0.999993,0.002443), diff:  (-0.002151,0.002091)
n: 1909, t: 0.238625, x[n]:  (0.707322,-0.706892), y[n]:  (0.705165,-0.705997), y(t):  (0.705206,-0.708996), diff:  (0.000041,-0.002999)
n: 1910, t: 0.238750, x[n]:  (-0.000555,1.000000), y[n]:   (0.000338,0.997842), y(t):   (0.002429,0.999993), diff:   (0.002091,0.002151)
n: 1911, t: 0.238875, x[n]: (-0.706882,-0.707331), y[n]: (-0.705988,-0.705174), y(t): (-0.708987,-0.705216), diff: (-0.002999,-0.000041)
n: 1912, t: 0.239000, x[n]:   (1.000000,0.000080), y[n]:  (0.997842,-0.000812), y(t):  (0.999991,-0.002904), diff:  (0.002149,-0.002092)
n: 1913, t: 0.239125, x[n]:  (-0.707341,0.706873), y[n]:  (-0.705184,0.705978), y(t):  (-0.705225,0.708977), diff:  (-0.000041,0.003000)
n: 1914, t: 0.239250, x[n]:  (0.000093,-1.000000), y[n]: (-0.000799,-0.997842), y(t): (-0.002891,-0.999991), diff: (-0.002092,-0.002149)
n: 1915, t: 0.239375, x[n]:   (0.706863,0.707350), y[n]:   (0.705968,0.705193), y(t):   (0.708968,0.705234), diff:   (0.003000,0.000041)
n: 1916, t: 0.239500, x[n]: (-1.000000,-0.000595), y[n]:  (-0.997842,0.000298), y(t):  (-0.999993,0.002389), diff:  (-0.002151,0.002091)
n: 1917, t: 0.239625, x[n]:  (0.707360,-0.706854), y[n]:  (0.705203,-0.705959), y(t):  (0.705244,-0.708958), diff:  (0.000041,-0.002999)
n: 1918, t: 0.239750, x[n]:  (-0.000608,1.000000), y[n]:   (0.000284,0.997842), y(t):   (0.002376,0.999993), diff:   (0.002091,0.002151)
n: 1919, t: 0.239875, x[n]: (-0.706844,-0.707369), y[n]: (-0.705950,-0.705212), y(t): (-0.708949,-0.705253), diff: (-0.002999,-0.000041)
n: 1920, t: 0.240000, x[n]:   (1.000000,0.000134), y[n]:  (0.997842,-0.000759), y(t):  (0.999991,-0.002851), diff:  (0.002149,-0.002092)
n: 1921, t: 0.240125, x[n]:  (-0.707379,0.706835), y[n]:  (-0.705222,0.705940), y(t):  (-0.705263,0.708940), diff:  (-0.000041,0.003000)
n: 1922, t: 0.240250, x[n]:  (0.000147,-1.000000), y[n]: (-0.000745,-0.997842), y(t): (-0.002837,-0.999991), diff: (-0.002092,-0.002149)
n: 1923, t: 0.240375, x[n]:   (0.706825,0.707388), y[n]:   (0.705930,0.705231), y(t):   (0.708930,0.705272), diff:   (0.003000,0.000041)
n: 1924, t: 0.240500, x[n]: (-1.000000,-0.000649), y[n]:  (-0.997842,0.000244), y(t):  (-0.999993,0.002336), diff:  (-0.002151,0.002091)
n: 1925, t: 0.240625, x[n]:  (0.707397,-0.706816), y[n]:  (0.705240,-0.705922), y(t):  (0.705282,-0.708921), diff:  (0.000041,-0.002999)
n: 1926, t: 0.240750, x[n]:  (-0.000662,1.000000), y[n]:   (0.000231,0.997842), y(t):   (0.002322,0.999993), diff:   (0.002091,0.002151)
n: 1927, t: 0.240875, x[n]: (-0.706807,-0.707407), y[n]: (-0.705912,-0.705250), y(t): (-0.708911,-0.705291), diff: (-0.002999,-0.000041)
n: 1928, t: 0.241000, x[n]:   (1.000000,0.000187), y[n]:  (0.997842,-0.000705), y(t):  (0.999992,-0.002797), diff:  (0.002149,-0.002092)
n: 1929, t: 0.241125, x[n]:  (-0.707416,0.706797), y[n]:  (-0.705259,0.705902), y(t):  (-0.705301,0.708902), diff:  (-0.000041,0.003000)
n: 1930, t: 0.241250, x[n]:  (0.000200,-1.000000), y[n]: (-0.000692,-0.997842), y(t): (-0.002784,-0.999992), diff: (-0.002092,-0.002149)
n: 1931, t: 0.241375, x[n]:   (0.706788,0.707426), y[n]:   (0.705893,0.705269), y(t):   (0.708892,0.705310), diff:   (0.003000,0.000041)
n: 1932, t: 0.241500, x[n]: (-1.000000,-0.000214), y[n]:  (-0.997842,0.000679), y(t):  (-0.999992,0.002770), diff:  (-0.002149,0.002092)
n: 1933, t: 0.241625, x[n]:  (0.707435,-0.706778), y[n]:  (0.705278,-0.705883), y(t):  (0.705320,-0.708883), diff:  (0.000042,-0.003000)
n: 1934, t: 0.241750, x[n]:  (-0.000715,1.000000), y[n]:   (0.000178,0.997842), y(t):   (0.002269,0.999993), diff:   (0.002091,0.002151)
n: 1935, t: 0.241875, x[n]: (-0.706769,-0.707445), y[n]: (-0.705875,-0.705288), y(t): (-0.708874,-0.705329), diff: (-0.002999,-0.000042)
n: 1936, t: 0.242000, x[n]:   (1.000000,0.000240), y[n]:  (0.997842,-0.000652), y(t):  (0.999992,-0.002744), diff:  (0.002150,-0.002092)
n: 1937, t: 0.242125, x[n]:  (-0.707454,0.706759), y[n]:  (-0.705297,0.705865), y(t):  (-0.705339,0.708864), diff:  (-0.000042,0.003000)
n: 1938, t: 0.242250, x[n]:  (0.000254,-1.000000), y[n]: (-0.000639,-0.997842), y(t): (-0.002730,-0.999992), diff: (-0.002092,-0.002150)
n: 1939, t: 0.242375, x[n]:   (0.706750,0.707464), y[n]:   (0.705855,0.705306), y(t):   (0.708855,0.705348), diff:   (0.003000,0.000042)
n: 1940, t: 0.242500, x[n]: (-1.000000,-0.000267), y[n]:  (-0.997842,0.000625), y(t):  (-0.999992,0.002717), diff:  (-0.002150,0.002092)
n: 1941, t: 0.242625, x[n]:  (0.707473,-0.706740), y[n]:  (0.705316,-0.705846), y(t):  (0.705358,-0.708845), diff:  (0.000042,-0.003000)
n: 1942, t: 0.242750, x[n]:  (-0.000769,1.000000), y[n]:   (0.000124,0.997842), y(t):   (0.002215,0.999993), diff:   (0.002091,0.002151)
n: 1943, t: 0.242875, x[n]: (-0.706731,-0.707482), y[n]: (-0.705837,-0.705325), y(t): (-0.708836,-0.705367), diff: (-0.002999,-0.000042)
n: 1944, t: 0.243000, x[n]:   (1.000000,0.000294), y[n]:  (0.997842,-0.000599), y(t):  (0.999992,-0.002690), diff:  (0.002150,-0.002092)
n: 1945, t: 0.243125, x[n]:  (-0.707147,0.707067), y[n]:  (-0.704990,0.706172), y(t):  (-0.705030,0.709171), diff:  (-0.000040,0.002999)
n: 1946, t: 0.243250, x[n]:  (0.000307,-1.000000), y[n]: (-0.000585,-0.997842), y(t): (-0.002677,-0.999992), diff: (-0.002092,-0.002150)
n: 1947, t: 0.243375, x[n]:   (0.706712,0.707501), y[n]:   (0.705817,0.705344), y(t):   (0.708817,0.705386), diff:   (0.003000,0.000042)
n: 1948, t: 0.243500, x[n]: (-1.000000,-0.000321), y[n]:  (-0.997842,0.000572), y(t):  (-0.999992,0.002664), diff:  (-0.002150,0.002092)
n: 1949, t: 0.243625, x[n]:  (0.707511,-0.706703), y[n]:  (0.705354,-0.705808), y(t):  (0.705396,-0.708808), diff:  (0.000042,-0.003000)
n: 1950, t: 0.243750, x[n]:  (-0.000334,1.000000), y[n]:   (0.000559,0.997842), y(t):   (0.002650,0.999992), diff:   (0.002091,0.002150)
n: 1951, t: 0.243875, x[n]: (-0.706693,-0.707520), y[n]: (-0.705799,-0.705363), y(t): (-0.708798,-0.705405), diff: (-0.003000,-0.000042)
n: 1952, t: 0.244000, x[n]:   (1.000000,0.000347), y[n]:  (0.997842,-0.000545), y(t):  (0.999992,-0.002637), diff:  (0.002150,-0.002091)
n: 1953, t: 0.244125, x[n]:  (-0.707184,0.707029), y[n]:  (-0.705028,0.706134), y(t):  (-0.705068,0.709133), diff:  (-0.000040,0.002999)
n: 1954, t: 0.244250, x[n]:  (0.000361,-1.000000), y[n]: (-0.000532,-0.997842), y(t): (-0.002623,-0.999992), diff: (-0.002092,-0.002150)
n: 1955, t: 0.244375, x[n]:   (0.707020,0.707194), y[n]:   (0.706125,0.705037), y(t):   (0.709124,0.705078), diff:   (0.002999,0.000041)
n: 1956, t: 0.244500, x[n]: (-1.000000,-0.000374), y[n]:  (-0.997842,0.000518), y(t):  (-0.999992,0.002610), diff:  (-0.002150,0.002092)
n: 1957, t: 0.244625, x[n]:  (0.707548,-0.706665), y[n]:  (0.705391,-0.705770), y(t):  (0.705433,-0.708770), diff:  (0.000042,-0.003000)
n: 1958, t: 0.244750, x[n]:  (-0.000387,1.000000), y[n]:   (0.000505,0.997842), y(t):   (0.002597,0.999992), diff:   (0.002091,0.002150)
n: 1959, t: 0.244875, x[n]: (-0.706655,-0.707558), y[n]: (-0.705761,-0.705401), y(t): (-0.708760,-0.705443), diff: (-0.003000,-0.000042)
n: 1960, t: 0.245000, x[n]:   (1.000000,0.000401), y[n]:  (0.997842,-0.000492), y(t):  (0.999992,-0.002583), diff:  (0.002150,-0.002091)
n: 1961, t: 0.245125, x[n]:  (-0.707222,0.706991), y[n]:  (-0.705066,0.706096), y(t):  (-0.705106,0.709095), diff:  (-0.000041,0.002999)
n: 1962, t: 0.245250, x[n]:  (0.000414,-1.000000), y[n]: (-0.000478,-0.997842), y(t): (-0.002570,-0.999992), diff: (-0.002092,-0.002150)
n: 1963, t: 0.245375, x[n]:   (0.706982,0.707232), y[n]:   (0.706087,0.705075), y(t):   (0.709086,0.705116), diff:   (0.002999,0.000041)
n: 1964, t: 0.245500, x[n]: (-1.000000,-0.000428), y[n]:  (-0.997842,0.000465), y(t):  (-0.999992,0.002557), diff:  (-0.002150,0.002092)
n: 1965, t: 0.245625, x[n]:  (0.707586,-0.706627), y[n]:  (0.705429,-0.705733), y(t):  (0.705471,-0.708732), diff:  (0.000042,-0.003000)
n: 1966, t: 0.245750, x[n]:  (-0.000441,1.000000), y[n]:   (0.000452,0.997842), y(t):   (0.002543,0.999992), diff:   (0.002091,0.002150)
n: 1967, t: 0.245875, x[n]: (-0.706618,-0.707596), y[n]: (-0.705723,-0.705438), y(t): (-0.708723,-0.705481), diff: (-0.003000,-0.000042)
n: 1968, t: 0.246000, x[n]:   (1.000000,0.000454), y[n]:  (0.997842,-0.000439), y(t):  (0.999992,-0.002530), diff:  (0.002150,-0.002091)
n: 1969, t: 0.246125, x[n]:  (-0.707260,0.706953), y[n]:  (-0.705103,0.706059), y(t):  (-0.705144,0.709058), diff:  (-0.000041,0.002999)
n: 1970, t: 0.246250, x[n]:  (0.000468,-1.000000), y[n]: (-0.000425,-0.997842), y(t): (-0.002517,-0.999992), diff: (-0.002092,-0.002150)
n: 1971, t: 0.246375, x[n]:   (0.706944,0.707269), y[n]:   (0.706049,0.705113), y(t):   (0.709048,0.705154), diff:   (0.002999,0.000041)
n: 1972, t: 0.246500, x[n]: (-1.000000,-0.000481), y[n]:  (-0.997842,0.000412), y(t):  (-0.999992,0.002503), diff:  (-0.002150,0.002092)
n: 1973, t: 0.246625, x[n]:  (0.707279,-0.706935), y[n]:  (0.705122,-0.706040), y(t):  (0.705163,-0.709039), diff:  (0.000041,-0.002999)
n: 1974, t: 0.246750, x[n]:  (-0.000494,1.000000), y[n]:   (0.000398,0.997842), y(t):   (0.002490,0.999992), diff:   (0.002092,0.002150)
n: 1975, t: 0.246875, x[n]: (-0.706580,-0.707633), y[n]: (-0.705685,-0.705476), y(t): (-0.708685,-0.705519), diff: (-0.003000,-0.000042)
n: 1976, t: 0.247000, x[n]:   (1.000000,0.000508), y[n]:  (0.997842,-0.000385), y(t):  (0.999992,-0.002476), diff:  (0.002150,-0.002091)
n: 1977, t: 0.247125, x[n]:  (-0.707298,0.706916), y[n]:  (-0.705141,0.706021), y(t):  (-0.705182,0.709020), diff:  (-0.000041,0.002999)
n: 1978, t: 0.247250, x[n]:  (0.000521,-1.000000), y[n]: (-0.000372,-0.997842), y(t): (-0.002463,-0.999992), diff: (-0.002092,-0.002151)
n: 1979, t: 0.247375, x[n]:   (0.706906,0.707307), y[n]:   (0.706012,0.705150), y(t):   (0.709011,0.705191), diff:   (0.002999,0.000041)
n: 1980, t: 0.247500, x[n]: (-1.000000,-0.000534), y[n]:  (-0.997842,0.000358), y(t):  (-0.999993,0.002450), diff:  (-0.002151,0.002092)
n: 1981, t: 0.247625, x[n]:  (0.707317,-0.706897), y[n]:  (0.705160,-0.706002), y(t):  (0.705201,-0.709001), diff:  (0.000041,-0.002999)
n: 1982, t: 0.247750, x[n]:  (-0.000548,1.000000), y[n]:   (0.000345,0.997842), y(t):   (0.002436,0.999992), diff:   (0.002091,0.002151)
n: 1983, t: 0.247875, x[n]: (-0.706887,-0.707326), y[n]: (-0.705993,-0.705169), y(t): (-0.708992,-0.705210), diff: (-0.002999,-0.000041)
n: 1984, t: 0.248000, x[n]:   (1.000000,0.000561), y[n]:  (0.997842,-0.000332), y(t):  (0.999993,-0.002423), diff:  (0.002151,-0.002091)
