Iteration n, Sampletime t (sec), Signal x[n] (real, img), Output y[n] (real, img), Actual_Output y(t) (real, img), Difference y(t)-y[n] (real, img)
n: 2441, t: 0.305125, x[n]:   (0.951030,0.309100), y[n]:   (0.951091,0.308709), y(t):   (0.951152,0.308722), diff:   (0.000061,0.000013)
n: 2442, t: 0.305250, x[n]:   (0.808972,0.587847), y[n]:   (0.809152,0.587494), y(t):   (0.809206,0.587525), diff:   (0.000054,0.000031)
n: 2443, t: 0.305375, x[n]:   (0.587733,0.809055), y[n]:   (0.588013,0.808775), y(t):   (0.588055,0.808821), diff:   (0.000042,0.000046)
n: 2444, t: 0.305500, x[n]:   (0.309024,0.951054), y[n]:   (0.309377,0.950874), y(t):   (0.309403,0.950931), diff:   (0.000025,0.000057)
n: 2445, t: 0.305625, x[n]:  (-0.000042,1.000000), y[n]:   (0.000349,0.999938), y(t):   (0.000356,1.000000), diff:   (0.000006,0.000062)
n: 2446, t: 0.305750, x[n]:  (-0.309046,0.951047), y[n]:  (-0.308655,0.951109), y(t):  (-0.308668,0.951170), diff:  (-0.000013,0.000061)
n: 2447, t: 0.305875, x[n]:  (-0.587801,0.809006), y[n]:  (-0.587448,0.809185), y(t):  (-0.587479,0.809239), diff:  (-0.000031,0.000054)
n: 2448, t: 0.306000, x[n]:  (-0.809058,0.587729), y[n]:  (-0.808777,0.588009), y(t):  (-0.808824,0.588051), diff:  (-0.000046,0.000042)
n: 2449, t: 0.306125, x[n]:  (-0.951074,0.308962), y[n]:  (-0.950894,0.309315), y(t):  (-0.950951,0.309340), diff:  (-0.000057,0.000025)
n: 2450, t: 0.306250, x[n]: (-1.000000,-0.000046), y[n]:  (-0.999938,0.000345), y(t):  (-1.000000,0.000351), diff:  (-0.000062,0.000007)
n: 2451, t: 0.306375, x[n]: (-0.951027,-0.309108), y[n]: (-0.951089,-0.308717), y(t): (-0.951150,-0.308730), diff: (-0.000061,-0.000013)
n: 2452, t: 0.306500, x[n]: (-0.808967,-0.587854), y[n]: (-0.809147,-0.587501), y(t): (-0.809201,-0.587532), diff: (-0.000054,-0.000031)
n: 2453, t: 0.306625, x[n]: (-0.587775,-0.809024), y[n]: (-0.588055,-0.808744), y(t): (-0.588097,-0.808790), diff: (-0.000042,-0.000046)
n: 2454, t: 0.306750, x[n]: (-0.308958,-0.951076), y[n]: (-0.309311,-0.950896), y(t): (-0.309336,-0.950953), diff: (-0.000025,-0.000057)
n: 2455, t: 0.306875, x[n]:  (0.000051,-1.000000), y[n]: (-0.000340,-0.999938), y(t): (-0.000347,-1.000000), diff: (-0.000007,-0.000062)
n: 2456, t: 0.307000, x[n]:  (0.309055,-0.951044), y[n]:  (0.308663,-0.951106), y(t):  (0.308676,-0.951167), diff:  (0.000013,-0.000061)
n: 2457, t: 0.307125, x[n]:  (0.587808,-0.809000), y[n]:  (0.587455,-0.809180), y(t):  (0.587486,-0.809234), diff:  (0.000031,-0.000054)
n: 2458, t: 0.307250, x[n]:  (0.809063,-0.587722), y[n]:  (0.808783,-0.588002), y(t):  (0.808829,-0.588044), diff:  (0.000046,-0.000042)
n: 2459, t: 0.307375, x[n]:  (0.951077,-0.308954), y[n]:  (0.950897,-0.309307), y(t):  (0.950954,-0.309332), diff:  (0.000057,-0.000025)
n: 2460, t: 0.307500, x[n]:   (1.000000,0.000055), y[n]:  (0.999938,-0.000336), y(t):  (1.000000,-0.000343), diff:  (0.000062,-0.000007)
n: 2461, t: 0.307625, x[n]:   (0.951024,0.309117), y[n]:   (0.951086,0.308726), y(t):   (0.951147,0.308738), diff:   (0.000061,0.000013)
n: 2462, t: 0.307750, x[n]:   (0.808998,0.587812), y[n]:   (0.809178,0.587459), y(t):   (0.809232,0.587490), diff:   (0.000054,0.000031)
n: 2463, t: 0.307875, x[n]:   (0.587768,0.809030), y[n]:   (0.588048,0.808749), y(t):   (0.588090,0.808796), diff:   (0.000042,0.000046)
n: 2464, t: 0.308000, x[n]:   (0.308949,0.951078), y[n]:   (0.309302,0.950898), y(t):   (0.309328,0.950955), diff:   (0.000025,0.000057)
n: 2465, t: 0.308125, x[n]:  (-0.000060,1.000000), y[n]:   (0.000332,0.999938), y(t):   (0.000338,1.000000), diff:   (0.000007,0.000062)
n: 2466, t: 0.308250, x[n]:  (-0.309063,0.951042), y[n]:  (-0.308672,0.951103), y(t):  (-0.308685,0.951164), diff:  (-0.000013,0.000061)
n: 2467, t: 0.308375, x[n]:  (-0.587815,0.808995), y[n]:  (-0.587462,0.809175), y(t):  (-0.587493,0.809229), diff:  (-0.000031,0.000054)
n: 2468, t: 0.308500, x[n]:  (-0.809068,0.587715), y[n]:  (-0.808788,0.587995), y(t):  (-0.808834,0.588037), diff:  (-0.000046,0.000042)
n: 2469, t: 0.308625, x[n]:  (-0.951080,0.308945), y[n]:  (-0.950900,0.309298), y(t):  (-0.950957,0.309324), diff:  (-0.000057,0.000025)
n: 2470, t: 0.308750, x[n]: (-1.000000,-0.000003), y[n]:  (-0.999938,0.000388), y(t):  (-1.000000,0.000395), diff:  (-0.000062,0.000007)
n: 2471, t: 0.308875, x[n]: (-0.951040,-0.309067), y[n]: (-0.951102,-0.308676), y(t): (-0.951163,-0.308689), diff: (-0.000061,-0.000013)
n: 2472, t: 0.309000, x[n]: (-0.808993,-0.587819), y[n]: (-0.809172,-0.587466), y(t): (-0.809226,-0.587497), diff: (-0.000054,-0.000031)
n: 2473, t: 0.309125, x[n]: (-0.587761,-0.809035), y[n]: (-0.588041,-0.808755), y(t): (-0.588083,-0.808801), diff: (-0.000042,-0.000046)
n: 2474, t: 0.309250, x[n]: (-0.308941,-0.951081), y[n]: (-0.309294,-0.950901), y(t): (-0.309319,-0.950958), diff: (-0.000025,-0.000057)
n: 2475, t: 0.309375, x[n]:  (0.000069,-1.000000), y[n]: (-0.000323,-0.999938), y(t): (-0.000329,-1.000000), diff: (-0.000007,-0.000062)
n: 2476, t: 0.309500, x[n]:  (0.309072,-0.951039), y[n]:  (0.308680,-0.951101), y(t):  (0.308693,-0.951162), diff:  (0.000013,-0.000061)
n: 2477, t: 0.309625, x[n]:  (0.587872,-0.808954), y[n]:  (0.587519,-0.809134), y(t):  (0.587550,-0.809188), diff:  (0.000031,-0.000054)
n: 2478, t: 0.309750, x[n]:  (0.809073,-0.587708), y[n]:  (0.808793,-0.587988), y(t):  (0.808839,-0.588030), diff:  (0.000046,-0.000042)
n: 2479, t: 0.309875, x[n]:  (0.951064,-0.308995), y[n]:  (0.950884,-0.309348), y(t):  (0.950941,-0.309373), diff:  (0.000057,-0.000025)
n: 2480, t: 0.310000, x[n]:   (1.000000,0.000012), y[n]:  (0.999938,-0.000379), y(t):  (1.000000,-0.000386), diff:  (0.000062,-0.000007)
n: 2481, t: 0.310125, x[n]:   (0.951037,0.309076), y[n]:   (0.951099,0.308684), y(t):   (0.951160,0.308697), diff:   (0.000061,0.000013)
n: 2482, t: 0.310250, x[n]:   (0.808987,0.587826), y[n]:   (0.809167,0.587473), y(t):   (0.809221,0.587504), diff:   (0.000054,0.000031)
n: 2483, t: 0.310375, x[n]:   (0.587754,0.809040), y[n]:   (0.588034,0.808760), y(t):   (0.588075,0.808806), diff:   (0.000042,0.000046)
n: 2484, t: 0.310500, x[n]:   (0.308932,0.951084), y[n]:   (0.309285,0.950904), y(t):   (0.309311,0.950961), diff:   (0.000025,0.000057)
n: 2485, t: 0.310625, x[n]:  (-0.000078,1.000000), y[n]:   (0.000314,0.999938), y(t):   (0.000320,1.000000), diff:   (0.000007,0.000062)
n: 2486, t: 0.310750, x[n]:  (-0.309022,0.951055), y[n]:  (-0.308631,0.951117), y(t):  (-0.308644,0.951178), diff:  (-0.000013,0.000061)
n: 2487, t: 0.310875, x[n]:  (-0.587879,0.808949), y[n]:  (-0.587526,0.809129), y(t):  (-0.587557,0.809183), diff:  (-0.000031,0.000054)
n: 2488, t: 0.311000, x[n]:  (-0.809043,0.587750), y[n]:  (-0.808762,0.588030), y(t):  (-0.808809,0.588072), diff:  (-0.000046,0.000042)
n: 2489, t: 0.311125, x[n]:  (-0.951066,0.308986), y[n]:  (-0.950886,0.309339), y(t):  (-0.950943,0.309365), diff:  (-0.000057,0.000025)
n: 2490, t: 0.311250, x[n]: (-1.000000,-0.000021), y[n]:  (-0.999938,0.000370), y(t):  (-1.000000,0.000377), diff:  (-0.000062,0.000007)
n: 2491, t: 0.311375, x[n]: (-0.951035,-0.309084), y[n]: (-0.951097,-0.308693), y(t): (-0.951158,-0.308706), diff: (-0.000061,-0.000013)
n: 2492, t: 0.311500, x[n]: (-0.808982,-0.587833), y[n]: (-0.809162,-0.587480), y(t): (-0.809216,-0.587511), diff: (-0.000054,-0.000031)
n: 2493, t: 0.311625, x[n]: (-0.587746,-0.809045), y[n]: (-0.588026,-0.808765), y(t): (-0.588068,-0.808811), diff: (-0.000042,-0.000046)
n: 2494, t: 0.311750, x[n]: (-0.308924,-0.951087), y[n]: (-0.309277,-0.950907), y(t): (-0.309302,-0.950964), diff: (-0.000025,-0.000057)
n: 2495, t: 0.311875, x[n]:  (0.000026,-1.000000), y[n]: (-0.000366,-0.999938), y(t): (-0.000372,-1.000000), diff: (-0.000007,-0.000062)
n: 2496, t: 0.312000, x[n]:  (0.309031,-0.951052), y[n]:  (0.308639,-0.951114), y(t):  (0.308652,-0.951175), diff:  (0.000013,-0.000061)
n: 2497, t: 0.312125, x[n]:  (0.587837,-0.808979), y[n]:  (0.587484,-0.809159), y(t):  (0.587515,-0.809213), diff:  (0.000031,-0.000054)
n: 2498, t: 0.312250, x[n]:  (0.809048,-0.587743), y[n]:  (0.808768,-0.588023), y(t):  (0.808814,-0.588065), diff:  (0.000046,-0.000042)
n: 2499, t: 0.312375, x[n]:  (0.951069,-0.308978), y[n]:  (0.950889,-0.309331), y(t):  (0.950946,-0.309356), diff:  (0.000057,-0.000025)
n: 2500, t: 0.312500, x[n]:   (1.000000,0.000030), y[n]:  (0.999938,-0.000361), y(t):  (1.000000,-0.000368), diff:  (0.000062,-0.000007)
n: 2501, t: 0.312625, x[n]:   (0.951032,0.309093), y[n]:   (0.951094,0.308701), y(t):   (0.951155,0.308714), diff:   (0.000061,0.000013)
n: 2502, t: 0.312750, x[n]:   (0.808977,0.587841), y[n]:   (0.809157,0.587487), y(t):   (0.809211,0.587519), diff:   (0.000054,0.000031)
n: 2503, t: 0.312875, x[n]:   (0.587788,0.809015), y[n]:   (0.588069,0.808734), y(t):   (0.588110,0.808781), diff:   (0.000042,0.000046)
n: 2504, t: 0.313000, x[n]:   (0.308973,0.951071), y[n]:   (0.309327,0.950891), y(t):   (0.309352,0.950948), diff:   (0.000025,0.000057)
n: 2505, t: 0.313125, x[n]:  (-0.000034,1.000000), y[n]:   (0.000357,0.999938), y(t):   (0.000363,1.000000), diff:   (0.000007,0.000062)
n: 2506, t: 0.313250, x[n]:  (-0.309039,0.951049), y[n]:  (-0.308648,0.951111), y(t):  (-0.308661,0.951172), diff:  (-0.000013,0.000061)
n: 2507, t: 0.313375, x[n]:  (-0.587844,0.808974), y[n]:  (-0.587491,0.809154), y(t):  (-0.587522,0.809208), diff:  (-0.000031,0.000054)
n: 2508, t: 0.313500, x[n]:  (-0.809053,0.587735), y[n]:  (-0.808773,0.588016), y(t):  (-0.808819,0.588057), diff:  (-0.000046,0.000042)
n: 2509, t: 0.313625, x[n]:  (-0.951072,0.308969), y[n]:  (-0.950892,0.309322), y(t):  (-0.950949,0.309348), diff:  (-0.000057,0.000025)
n: 2510, t: 0.313750, x[n]: (-1.000000,-0.000100), y[n]:  (-0.999938,0.000291), y(t):  (-1.000000,0.000298), diff:  (-0.000062,0.000006)
n: 2511, t: 0.313875, x[n]: (-0.951029,-0.309101), y[n]: (-0.951091,-0.308710), y(t): (-0.951152,-0.308723), diff: (-0.000061,-0.000013)
n: 2512, t: 0.314000, x[n]: (-0.809007,-0.587798), y[n]: (-0.809187,-0.587445), y(t): (-0.809241,-0.587476), diff: (-0.000054,-0.000031)
n: 2513, t: 0.314125, x[n]: (-0.587781,-0.809020), y[n]: (-0.588061,-0.808740), y(t): (-0.588103,-0.808786), diff: (-0.000042,-0.000046)
n: 2514, t: 0.314250, x[n]: (-0.308965,-0.951073), y[n]: (-0.309318,-0.950893), y(t): (-0.309343,-0.950950), diff: (-0.000025,-0.000057)
n: 2515, t: 0.314375, x[n]:  (0.000043,-1.000000), y[n]: (-0.000348,-0.999938), y(t): (-0.000355,-1.000000), diff: (-0.000007,-0.000062)
n: 2516, t: 0.314500, x[n]:  (0.309047,-0.951047), y[n]:  (0.308656,-0.951109), y(t):  (0.308669,-0.951169), diff:  (0.000013,-0.000061)
n: 2517, t: 0.314625, x[n]:  (0.587851,-0.808969), y[n]:  (0.587498,-0.809149), y(t):  (0.587529,-0.809203), diff:  (0.000031,-0.000054)
n: 2518, t: 0.314750, x[n]:  (0.809058,-0.587728), y[n]:  (0.808778,-0.588008), y(t):  (0.808824,-0.588050), diff:  (0.000046,-0.000042)
n: 2519, t: 0.314875, x[n]:  (0.951075,-0.308961), y[n]:  (0.950895,-0.309314), y(t):  (0.950952,-0.309339), diff:  (0.000057,-0.000025)
n: 2520, t: 0.315000, x[n]:   (1.000000,0.000109), y[n]:  (0.999938,-0.000283), y(t):  (1.000000,-0.000289), diff:  (0.000062,-0.000006)
n: 2521, t: 0.315125, x[n]:   (0.951045,0.309052), y[n]:   (0.951107,0.308660), y(t):   (0.951168,0.308673), diff:   (0.000061,0.000013)
n: 2522, t: 0.315250, x[n]:   (0.809002,0.587806), y[n]:   (0.809182,0.587452), y(t):   (0.809236,0.587484), diff:   (0.000054,0.000031)
n: 2523, t: 0.315375, x[n]:   (0.587774,0.809025), y[n]:   (0.588054,0.808745), y(t):   (0.588096,0.808791), diff:   (0.000042,0.000046)
n: 2524, t: 0.315500, x[n]:   (0.308957,0.951076), y[n]:   (0.309310,0.950896), y(t):   (0.309335,0.950953), diff:   (0.000025,0.000057)
n: 2525, t: 0.315625, x[n]:  (-0.000052,1.000000), y[n]:   (0.000339,0.999938), y(t):   (0.000346,1.000000), diff:   (0.000007,0.000062)
n: 2526, t: 0.315750, x[n]:  (-0.309056,0.951044), y[n]:  (-0.308665,0.951106), y(t):  (-0.308677,0.951167), diff:  (-0.000013,0.000061)
n: 2527, t: 0.315875, x[n]:  (-0.587859,0.808964), y[n]:  (-0.587505,0.809144), y(t):  (-0.587537,0.809197), diff:  (-0.000031,0.000054)
n: 2528, t: 0.316000, x[n]:  (-0.809064,0.587721), y[n]:  (-0.808783,0.588001), y(t):  (-0.808830,0.588043), diff:  (-0.000046,0.000042)
n: 2529, t: 0.316125, x[n]:  (-0.951059,0.309010), y[n]:  (-0.950879,0.309363), y(t):  (-0.950936,0.309389), diff:  (-0.000057,0.000025)
n: 2530, t: 0.316250, x[n]: (-1.000000,-0.000057), y[n]:  (-0.999938,0.000335), y(t):  (-1.000000,0.000341), diff:  (-0.000062,0.000006)
n: 2531, t: 0.316375, x[n]: (-0.951042,-0.309060), y[n]: (-0.951104,-0.308669), y(t): (-0.951165,-0.308682), diff: (-0.000061,-0.000013)
n: 2532, t: 0.316500, x[n]: (-0.808997,-0.587813), y[n]: (-0.809177,-0.587460), y(t): (-0.809231,-0.587491), diff: (-0.000054,-0.000031)
n: 2533, t: 0.316625, x[n]: (-0.587717,-0.809066), y[n]: (-0.587998,-0.808786), y(t): (-0.588039,-0.808832), diff: (-0.000042,-0.000046)
n: 2534, t: 0.316750, x[n]: (-0.308948,-0.951079), y[n]: (-0.309301,-0.950899), y(t): (-0.309326,-0.950956), diff: (-0.000025,-0.000057)
n: 2535, t: 0.316875, x[n]:  (0.000061,-1.000000), y[n]: (-0.000330,-0.999938), y(t): (-0.000337,-1.000000), diff: (-0.000007,-0.000062)
n: 2536, t: 0.317000, x[n]:  (0.309006,-0.951060), y[n]:  (0.308615,-0.951122), y(t):  (0.308628,-0.951183), diff:  (0.000013,-0.000061)
n: 2537, t: 0.317125, x[n]:  (0.587866,-0.808958), y[n]:  (0.587513,-0.809138), y(t):  (0.587544,-0.809192), diff:  (0.000031,-0.000054)
n: 2538, t: 0.317250, x[n]:  (0.809033,-0.587763), y[n]:  (0.808753,-0.588043), y(t):  (0.808799,-0.588085), diff:  (0.000046,-0.000042)
n: 2539, t: 0.317375, x[n]:  (0.951061,-0.309002), y[n]:  (0.950881,-0.309355), y(t):  (0.950938,-0.309380), diff:  (0.000057,-0.000025)
n: 2540, t: 0.317500, x[n]:   (1.000000,0.000066), y[n]:  (0.999938,-0.000326), y(t):  (1.000000,-0.000332), diff:  (0.000062,-0.000006)
n: 2541, t: 0.317625, x[n]:   (0.951040,0.309069), y[n]:   (0.951102,0.308677), y(t):   (0.951163,0.308690), diff:   (0.000061,0.000013)
n: 2542, t: 0.317750, x[n]:   (0.808992,0.587820), y[n]:   (0.809171,0.587467), y(t):   (0.809225,0.587498), diff:   (0.000054,0.000031)
n: 2543, t: 0.317875, x[n]:   (0.587710,0.809071), y[n]:   (0.587990,0.808791), y(t):   (0.588032,0.808838), diff:   (0.000042,0.000046)
n: 2544, t: 0.318000, x[n]:   (0.308940,0.951082), y[n]:   (0.309293,0.950902), y(t):   (0.309318,0.950959), diff:   (0.000025,0.000057)
n: 2545, t: 0.318125, x[n]:  (-0.000009,1.000000), y[n]:   (0.000382,0.999938), y(t):   (0.000389,1.000000), diff:   (0.000007,0.000062)
n: 2546, t: 0.318250, x[n]:  (-0.309015,0.951057), y[n]:  (-0.308623,0.951119), y(t):  (-0.308636,0.951180), diff:  (-0.000013,0.000061)
n: 2547, t: 0.318375, x[n]:  (-0.587824,0.808989), y[n]:  (-0.587471,0.809169), y(t):  (-0.587502,0.809223), diff:  (-0.000031,0.000054)
n: 2548, t: 0.318500, x[n]:  (-0.809038,0.587756), y[n]:  (-0.808758,0.588036), y(t):  (-0.808804,0.588078), diff:  (-0.000046,0.000042)
n: 2549, t: 0.318625, x[n]:  (-0.951064,0.308993), y[n]:  (-0.950884,0.309346), y(t):  (-0.950941,0.309372), diff:  (-0.000057,0.000025)
n: 2550, t: 0.318750, x[n]: (-1.000000,-0.000075), y[n]:  (-0.999938,0.000317), y(t):  (-1.000000,0.000323), diff:  (-0.000062,0.000006)
n: 2551, t: 0.318875, x[n]: (-0.951037,-0.309077), y[n]: (-0.951099,-0.308686), y(t): (-0.951160,-0.308699), diff: (-0.000061,-0.000013)
n: 2552, t: 0.319000, x[n]: (-0.808986,-0.587827), y[n]: (-0.809166,-0.587474), y(t): (-0.809220,-0.587505), diff: (-0.000054,-0.000031)
n: 2553, t: 0.319125, x[n]: (-0.587703,-0.809077), y[n]: (-0.587983,-0.808796), y(t): (-0.588025,-0.808843), diff: (-0.000042,-0.000046)
n: 2554, t: 0.319250, x[n]: (-0.308989,-0.951066), y[n]: (-0.309342,-0.950886), y(t): (-0.309368,-0.950942), diff: (-0.000025,-0.000057)
n: 2555, t: 0.319375, x[n]:  (0.000018,-1.000000), y[n]: (-0.000373,-0.999938), y(t): (-0.000380,-1.000000), diff: (-0.000007,-0.000062)
n: 2556, t: 0.319500, x[n]:  (0.309081,-0.951036), y[n]:  (0.308690,-0.951097), y(t):  (0.308703,-0.951158), diff:  (0.000013,-0.000061)
n: 2557, t: 0.319625, x[n]:  (0.587831,-0.808984), y[n]:  (0.587478,-0.809164), y(t):  (0.587509,-0.809218), diff:  (0.000031,-0.000054)
n: 2558, t: 0.319750, x[n]:  (0.809043,-0.587749), y[n]:  (0.808763,-0.588029), y(t):  (0.808810,-0.588071), diff:  (0.000046,-0.000042)
n: 2559, t: 0.319875, x[n]:  (0.951067,-0.308985), y[n]:  (0.950887,-0.309338), y(t):  (0.950944,-0.309363), diff:  (0.000057,-0.000025)
n: 2560, t: 0.320000, x[n]:   (1.000000,0.000083), y[n]:  (0.999938,-0.000308), y(t):  (1.000000,-0.000314), diff:  (0.000062,-0.000006)
n: 2561, t: 0.320125, x[n]:   (0.951034,0.309086), y[n]:   (0.951096,0.308694), y(t):   (0.951157,0.308707), diff:   (0.000061,0.000013)
n: 2562, t: 0.320250, x[n]:   (0.809017,0.587785), y[n]:   (0.809197,0.587432), y(t):   (0.809251,0.587463), diff:   (0.000054,0.000031)
n: 2563, t: 0.320375, x[n]:   (0.587745,0.809046), y[n]:   (0.588025,0.808766), y(t):   (0.588067,0.808812), diff:   (0.000042,0.000046)
n: 2564, t: 0.320500, x[n]:   (0.308981,0.951068), y[n]:   (0.309334,0.950888), y(t):   (0.309359,0.950945), diff:   (0.000025,0.000057)
n: 2565, t: 0.320625, x[n]:  (-0.000027,1.000000), y[n]:   (0.000364,0.999938), y(t):   (0.000371,1.000000), diff:   (0.000007,0.000062)
n: 2566, t: 0.320750, x[n]:  (-0.309090,0.951033), y[n]:  (-0.308698,0.951095), y(t):  (-0.308711,0.951156), diff:  (-0.000013,0.000061)
n: 2567, t: 0.320875, x[n]:  (-0.587838,0.808979), y[n]:  (-0.587485,0.809159), y(t):  (-0.587516,0.809212), diff:  (-0.000031,0.000054)
n: 2568, t: 0.321000, x[n]:  (-0.809049,0.587742), y[n]:  (-0.808768,0.588022), y(t):  (-0.808815,0.588063), diff:  (-0.000046,0.000042)
n: 2569, t: 0.321125, x[n]:  (-0.951070,0.308976), y[n]:  (-0.950890,0.309329), y(t):  (-0.950947,0.309355), diff:  (-0.000057,0.000025)
n: 2570, t: 0.321250, x[n]: (-1.000000,-0.000092), y[n]:  (-0.999938,0.000299), y(t):  (-1.000000,0.000306), diff:  (-0.000062,0.000006)
n: 2571, t: 0.321375, x[n]: (-0.951050,-0.309036), y[n]: (-0.951112,-0.308645), y(t): (-0.951173,-0.308658), diff: (-0.000061,-0.000013)
n: 2572, t: 0.321500, x[n]: (-0.809012,-0.587792), y[n]: (-0.809192,-0.587439), y(t): (-0.809246,-0.587470), diff: (-0.000054,-0.000031)
n: 2573, t: 0.321625, x[n]: (-0.587738,-0.809051), y[n]: (-0.588018,-0.808771), y(t): (-0.588060,-0.808817), diff: (-0.000042,-0.000046)
n: 2574, t: 0.321750, x[n]: (-0.308972,-0.951071), y[n]: (-0.309325,-0.950891), y(t): (-0.309351,-0.950948), diff: (-0.000025,-0.000057)
n: 2575, t: 0.321875, x[n]:  (0.000036,-1.000000), y[n]: (-0.000356,-0.999938), y(t): (-0.000362,-1.000000), diff: (-0.000007,-0.000062)
n: 2576, t: 0.322000, x[n]:  (0.309098,-0.951030), y[n]:  (0.308707,-0.951092), y(t):  (0.308720,-0.951153), diff:  (0.000013,-0.000061)
n: 2577, t: 0.322125, x[n]:  (0.587845,-0.808973), y[n]:  (0.587492,-0.809153), y(t):  (0.587523,-0.809207), diff:  (0.000031,-0.000054)
n: 2578, t: 0.322250, x[n]:  (0.809054,-0.587734), y[n]:  (0.808774,-0.588015), y(t):  (0.808820,-0.588056), diff:  (0.000046,-0.000042)
n: 2579, t: 0.322375, x[n]:  (0.951091,-0.308910), y[n]:  (0.950911,-0.309263), y(t):  (0.950968,-0.309288), diff:  (0.000057,-0.000025)
n: 2580, t: 0.322500, x[n]:   (1.000000,0.000040), y[n]:  (0.999938,-0.000351), y(t):  (1.000000,-0.000358), diff:  (0.000062,-0.000007)
n: 2581, t: 0.322625, x[n]:   (0.951048,0.309044), y[n]:   (0.951109,0.308653), y(t):   (0.951170,0.308666), diff:   (0.000061,0.000013)
n: 2582, t: 0.322750, x[n]:   (0.809007,0.587799), y[n]:   (0.809186,0.587446), y(t):   (0.809240,0.587478), diff:   (0.000054,0.000031)
n: 2583, t: 0.322875, x[n]:   (0.587731,0.809057), y[n]:   (0.588011,0.808776), y(t):   (0.588053,0.808823), diff:   (0.000042,0.000046)
n: 2584, t: 0.323000, x[n]:   (0.308964,0.951074), y[n]:   (0.309317,0.950894), y(t):   (0.309342,0.950951), diff:   (0.000025,0.000057)
n: 2585, t: 0.323125, x[n]:  (-0.000045,1.000000), y[n]:   (0.000347,0.999938), y(t):   (0.000353,1.000000), diff:   (0.000007,0.000062)
n: 2586, t: 0.323250, x[n]:  (-0.309107,0.951027), y[n]:  (-0.308715,0.951089), y(t):  (-0.308728,0.951150), diff:  (-0.000013,0.000061)
n: 2587, t: 0.323375, x[n]:  (-0.587852,0.808968), y[n]:  (-0.587499,0.809148), y(t):  (-0.587530,0.809202), diff:  (-0.000031,0.000054)
n: 2588, t: 0.323500, x[n]:  (-0.809023,0.587777), y[n]:  (-0.808743,0.588057), y(t):  (-0.808789,0.588098), diff:  (-0.000046,0.000042)
n: 2589, t: 0.323625, x[n]:  (-0.951075,0.308960), y[n]:  (-0.950895,0.309313), y(t):  (-0.950952,0.309338), diff:  (-0.000057,0.000025)
n: 2590, t: 0.323750, x[n]: (-1.000000,-0.000049), y[n]:  (-0.999938,0.000342), y(t):  (-1.000000,0.000349), diff:  (-0.000062,0.000007)
n: 2591, t: 0.323875, x[n]: (-0.951045,-0.309053), y[n]: (-0.951107,-0.308662), y(t): (-0.951168,-0.308675), diff: (-0.000061,-0.000013)
n: 2592, t: 0.324000, x[n]: (-0.809001,-0.587807), y[n]: (-0.809181,-0.587454), y(t): (-0.809235,-0.587485), diff: (-0.000054,-0.000031)
n: 2593, t: 0.324125, x[n]: (-0.587724,-0.809062), y[n]: (-0.588004,-0.808782), y(t): (-0.588045,-0.808828), diff: (-0.000042,-0.000046)
n: 2594, t: 0.324250, x[n]: (-0.308955,-0.951077), y[n]: (-0.309308,-0.950897), y(t): (-0.309334,-0.950954), diff: (-0.000025,-0.000057)
n: 2595, t: 0.324375, x[n]:  (0.000054,-1.000000), y[n]: (-0.000338,-0.999938), y(t): (-0.000344,-1.000000), diff: (-0.000007,-0.000062)
n: 2596, t: 0.324500, x[n]:  (0.309115,-0.951025), y[n]:  (0.308724,-0.951086), y(t):  (0.308737,-0.951147), diff:  (0.000013,-0.000061)
n: 2597, t: 0.324625, x[n]:  (0.587810,-0.808999), y[n]:  (0.587457,-0.809179), y(t):  (0.587488,-0.809233), diff:  (0.000031,-0.000054)
n: 2598, t: 0.324750, x[n]:  (0.809029,-0.587769), y[n]:  (0.808748,-0.588049), y(t):  (0.808794,-0.588091), diff:  (0.000046,-0.000042)
n: 2599, t: 0.324875, x[n]:  (0.951078,-0.308951), y[n]:  (0.950898,-0.309304), y(t):  (0.950955,-0.309329), diff:  (0.000057,-0.000025)
n: 2600, t: 0.325000, x[n]:   (1.000000,0.000058), y[n]:  (0.999938,-0.000333), y(t):  (1.000000,-0.000340), diff:  (0.000062,-0.000007)
n: 2601, t: 0.325125, x[n]:   (0.951042,0.309061), y[n]:   (0.951104,0.308670), y(t):   (0.951165,0.308683), diff:   (0.000061,0.000013)
n: 2602, t: 0.325250, x[n]:   (0.808960,0.587863), y[n]:   (0.809140,0.587510), y(t):   (0.809194,0.587541), diff:   (0.000054,0.000031)
