Iteration n, Sampletime t (sec), Signal x[n] (real, img), Output y[n] (real, img), Actual_Output y(t) (real, img), Difference y(t)-y[n] (real, img)
n: 3803, t: 0.475375, x[n]: (-0.972363,-0.233474), y[n]: (-0.972383,-0.233376), y(t): (-0.972386,-0.233377), diff: (-0.000004,-0.000001)
n: 3804, t: 0.475500, x[n]: (-0.951053,-0.309028), y[n]: (-0.951080,-0.308932), y(t): (-0.951084,-0.308933), diff: (-0.000004,-0.000001)
n: 3805, t: 0.475625, x[n]: (-0.923871,-0.382705), y[n]: (-0.923905,-0.382612), y(t): (-0.923909,-0.382613), diff: (-0.000004,-0.000001)
n: 3806, t: 0.475750, x[n]: (-0.890990,-0.454022), y[n]: (-0.891032,-0.453932), y(t): (-0.891035,-0.453934), diff: (-0.000004,-0.000002)
n: 3807, t: 0.475875, x[n]: (-0.852631,-0.522514), y[n]: (-0.852679,-0.522427), y(t): (-0.852683,-0.522429), diff: (-0.000003,-0.000002)
n: 3808, t: 0.476000, x[n]: (-0.809017,-0.587785), y[n]: (-0.809072,-0.587702), y(t): (-0.809076,-0.587705), diff: (-0.000003,-0.000002)
n: 3809, t: 0.476125, x[n]: (-0.760398,-0.649457), y[n]: (-0.760460,-0.649379), y(t): (-0.760463,-0.649382), diff: (-0.000003,-0.000002)
n: 3810, t: 0.476250, x[n]: (-0.707089,-0.707124), y[n]: (-0.707157,-0.707051), y(t): (-0.707160,-0.707054), diff: (-0.000003,-0.000003)
n: 3811, t: 0.476375, x[n]: (-0.649443,-0.760410), y[n]: (-0.649516,-0.760343), y(t): (-0.649519,-0.760346), diff: (-0.000003,-0.000003)
n: 3812, t: 0.476500, x[n]: (-0.587770,-0.809028), y[n]: (-0.587848,-0.808967), y(t): (-0.587850,-0.808970), diff: (-0.000002,-0.000003)
n: 3813, t: 0.476625, x[n]: (-0.522472,-0.852657), y[n]: (-0.522555,-0.852601), y(t): (-0.522557,-0.852605), diff: (-0.000002,-0.000003)
n: 3814, t: 0.476750, x[n]: (-0.453979,-0.891013), y[n]: (-0.454065,-0.890964), y(t): (-0.454067,-0.890967), diff: (-0.000002,-0.000003)
n: 3815, t: 0.476875, x[n]: (-0.382660,-0.923889), y[n]: (-0.382750,-0.923848), y(t): (-0.382752,-0.923851), diff: (-0.000002,-0.000004)
n: 3816, t: 0.477000, x[n]: (-0.308981,-0.951068), y[n]: (-0.309074,-0.951034), y(t): (-0.309075,-0.951038), diff: (-0.000001,-0.000004)
n: 3817, t: 0.477125, x[n]: (-0.233426,-0.972375), y[n]: (-0.233522,-0.972348), y(t): (-0.233523,-0.972351), diff: (-0.000001,-0.000004)
n: 3818, t: 0.477250, x[n]: (-0.156433,-0.987689), y[n]: (-0.156530,-0.987669), y(t): (-0.156531,-0.987673), diff: (-0.000001,-0.000004)
n: 3819, t: 0.477375, x[n]: (-0.078445,-0.996918), y[n]: (-0.078544,-0.996907), y(t): (-0.078544,-0.996911), diff: (-0.000000,-0.000004)
n: 3820, t: 0.477500, x[n]:  (0.000027,-1.000000), y[n]: (-0.000073,-0.999996), y(t): (-0.000073,-1.000000), diff: (-0.000000,-0.000004)
n: 3821, t: 0.477625, x[n]:  (0.078468,-0.996917), y[n]:  (0.078368,-0.996921), y(t):  (0.078369,-0.996924), diff:  (0.000000,-0.000004)
n: 3822, t: 0.477750, x[n]:  (0.156455,-0.987685), y[n]:  (0.156357,-0.987697), y(t):  (0.156357,-0.987701), diff:  (0.000001,-0.000004)
n: 3823, t: 0.477875, x[n]:  (0.233478,-0.972362), y[n]:  (0.233380,-0.972382), y(t):  (0.233381,-0.972385), diff:  (0.000001,-0.000004)
n: 3824, t: 0.478000, x[n]:  (0.309032,-0.951052), y[n]:  (0.308936,-0.951079), y(t):  (0.308937,-0.951082), diff:  (0.000001,-0.000004)
n: 3825, t: 0.478125, x[n]:  (0.382709,-0.923869), y[n]:  (0.382616,-0.923903), y(t):  (0.382617,-0.923907), diff:  (0.000001,-0.000004)
n: 3826, t: 0.478250, x[n]:  (0.453999,-0.891002), y[n]:  (0.453909,-0.891044), y(t):  (0.453911,-0.891047), diff:  (0.000002,-0.000004)
n: 3827, t: 0.478375, x[n]:  (0.522518,-0.852629), y[n]:  (0.522431,-0.852677), y(t):  (0.522433,-0.852681), diff:  (0.000002,-0.000003)
n: 3828, t: 0.478500, x[n]:  (0.587789,-0.809015), y[n]:  (0.587706,-0.809070), y(t):  (0.587708,-0.809073), diff:  (0.000002,-0.000003)
n: 3829, t: 0.478625, x[n]:  (0.649461,-0.760395), y[n]:  (0.649383,-0.760457), y(t):  (0.649385,-0.760460), diff:  (0.000002,-0.000003)
n: 3830, t: 0.478750, x[n]:  (0.707127,-0.707086), y[n]:  (0.707054,-0.707154), y(t):  (0.707057,-0.707157), diff:  (0.000003,-0.000003)
n: 3831, t: 0.478875, x[n]:  (0.760413,-0.649440), y[n]:  (0.760346,-0.649513), y(t):  (0.760348,-0.649515), diff:  (0.000003,-0.000003)
n: 3832, t: 0.479000, x[n]:  (0.809031,-0.587766), y[n]:  (0.808969,-0.587844), y(t):  (0.808972,-0.587847), diff:  (0.000003,-0.000002)
n: 3833, t: 0.479125, x[n]:  (0.852643,-0.522494), y[n]:  (0.852588,-0.522577), y(t):  (0.852591,-0.522579), diff:  (0.000003,-0.000002)
n: 3834, t: 0.479250, x[n]:  (0.891015,-0.453975), y[n]:  (0.890966,-0.454061), y(t):  (0.890969,-0.454063), diff:  (0.000003,-0.000002)
n: 3835, t: 0.479375, x[n]:  (0.923891,-0.382656), y[n]:  (0.923849,-0.382746), y(t):  (0.923853,-0.382747), diff:  (0.000004,-0.000002)
n: 3836, t: 0.479500, x[n]:  (0.951060,-0.309005), y[n]:  (0.951026,-0.309099), y(t):  (0.951029,-0.309100), diff:  (0.000004,-0.000001)
n: 3837, t: 0.479625, x[n]:  (0.972376,-0.233422), y[n]:  (0.972349,-0.233517), y(t):  (0.972352,-0.233518), diff:  (0.000004,-0.000001)
n: 3838, t: 0.479750, x[n]:  (0.987694,-0.156398), y[n]:  (0.987675,-0.156496), y(t):  (0.987679,-0.156496), diff:  (0.000004,-0.000001)
n: 3839, t: 0.479875, x[n]:  (0.996919,-0.078440), y[n]:  (0.996907,-0.078539), y(t):  (0.996911,-0.078539), diff:  (0.000004,-0.000000)
n: 3840, t: 0.480000, x[n]:   (1.000000,0.000031), y[n]:  (0.999996,-0.000068), y(t):  (1.000000,-0.000068), diff:  (0.000004,-0.000000)
n: 3841, t: 0.480125, x[n]:   (0.996916,0.078472), y[n]:   (0.996920,0.078373), y(t):   (0.996924,0.078373), diff:   (0.000004,0.000000)
n: 3842, t: 0.480250, x[n]:   (0.987684,0.156460), y[n]:   (0.987696,0.156361), y(t):   (0.987700,0.156362), diff:   (0.000004,0.000001)
n: 3843, t: 0.480375, x[n]:   (0.972368,0.233453), y[n]:   (0.972388,0.233355), y(t):   (0.972391,0.233356), diff:   (0.000004,0.000001)
n: 3844, t: 0.480500, x[n]:   (0.951050,0.309036), y[n]:   (0.951077,0.308940), y(t):   (0.951081,0.308941), diff:   (0.000004,0.000001)
n: 3845, t: 0.480625, x[n]:   (0.923867,0.382713), y[n]:   (0.923902,0.382620), y(t):   (0.923905,0.382621), diff:   (0.000004,0.000001)
n: 3846, t: 0.480750, x[n]:   (0.891000,0.454003), y[n]:   (0.891042,0.453913), y(t):   (0.891045,0.453915), diff:   (0.000004,0.000002)
n: 3847, t: 0.480875, x[n]:   (0.852626,0.522521), y[n]:   (0.852675,0.522435), y(t):   (0.852678,0.522437), diff:   (0.000003,0.000002)
n: 3848, t: 0.481000, x[n]:   (0.808994,0.587817), y[n]:   (0.809049,0.587734), y(t):   (0.809052,0.587736), diff:   (0.000003,0.000002)
n: 3849, t: 0.481125, x[n]:   (0.760392,0.649464), y[n]:   (0.760454,0.649386), y(t):   (0.760457,0.649388), diff:   (0.000003,0.000002)
n: 3850, t: 0.481250, x[n]:   (0.707105,0.707109), y[n]:   (0.707172,0.707036), y(t):   (0.707175,0.707039), diff:   (0.000003,0.000003)
n: 3851, t: 0.481375, x[n]:   (0.649436,0.760416), y[n]:   (0.649509,0.760348), y(t):   (0.649512,0.760351), diff:   (0.000003,0.000003)
n: 3852, t: 0.481500, x[n]:   (0.587763,0.809033), y[n]:   (0.587841,0.808972), y(t):   (0.587843,0.808975), diff:   (0.000002,0.000003)
n: 3853, t: 0.481625, x[n]:   (0.522490,0.852645), y[n]:   (0.522573,0.852590), y(t):   (0.522575,0.852593), diff:   (0.000002,0.000003)
n: 3854, t: 0.481750, x[n]:   (0.453971,0.891017), y[n]:   (0.454058,0.890968), y(t):   (0.454059,0.890971), diff:   (0.000002,0.000003)
n: 3855, t: 0.481875, x[n]:   (0.382651,0.923893), y[n]:   (0.382742,0.923851), y(t):   (0.382743,0.923855), diff:   (0.000002,0.000004)
n: 3856, t: 0.482000, x[n]:   (0.309001,0.951062), y[n]:   (0.309095,0.951027), y(t):   (0.309096,0.951031), diff:   (0.000001,0.000004)
n: 3857, t: 0.482125, x[n]:   (0.233417,0.972377), y[n]:   (0.233513,0.972350), y(t):   (0.233514,0.972353), diff:   (0.000001,0.000004)
n: 3858, t: 0.482250, x[n]:   (0.156394,0.987695), y[n]:   (0.156491,0.987675), y(t):   (0.156492,0.987679), diff:   (0.000001,0.000004)
n: 3859, t: 0.482375, x[n]:   (0.078436,0.996919), y[n]:   (0.078535,0.996907), y(t):   (0.078535,0.996911), diff:   (0.000000,0.000004)
n: 3860, t: 0.482500, x[n]:  (-0.000005,1.000000), y[n]:   (0.000094,0.999996), y(t):   (0.000094,1.000000), diff:   (0.000000,0.000004)
n: 3861, t: 0.482625, x[n]:  (-0.078477,0.996916), y[n]:  (-0.078377,0.996920), y(t):  (-0.078378,0.996924), diff:  (-0.000000,0.000004)
n: 3862, t: 0.482750, x[n]:  (-0.156464,0.987684), y[n]:  (-0.156365,0.987695), y(t):  (-0.156366,0.987699), diff:  (-0.000001,0.000004)
n: 3863, t: 0.482875, x[n]:  (-0.233457,0.972367), y[n]:  (-0.233360,0.972387), y(t):  (-0.233360,0.972390), diff:  (-0.000001,0.000004)
n: 3864, t: 0.483000, x[n]:  (-0.309040,0.951049), y[n]:  (-0.308945,0.951076), y(t):  (-0.308946,0.951080), diff:  (-0.000001,0.000004)
n: 3865, t: 0.483125, x[n]:  (-0.382717,0.923865), y[n]:  (-0.382624,0.923900), y(t):  (-0.382626,0.923904), diff:  (-0.000001,0.000004)
n: 3866, t: 0.483250, x[n]:  (-0.454007,0.890998), y[n]:  (-0.453917,0.891040), y(t):  (-0.453919,0.891043), diff:  (-0.000002,0.000004)
n: 3867, t: 0.483375, x[n]:  (-0.522499,0.852640), y[n]:  (-0.522412,0.852688), y(t):  (-0.522414,0.852692), diff:  (-0.000002,0.000003)
n: 3868, t: 0.483500, x[n]:  (-0.587796,0.809009), y[n]:  (-0.587713,0.809065), y(t):  (-0.587715,0.809068), diff:  (-0.000002,0.000003)
n: 3869, t: 0.483625, x[n]:  (-0.649467,0.760389), y[n]:  (-0.649389,0.760451), y(t):  (-0.649392,0.760454), diff:  (-0.000002,0.000003)
n: 3870, t: 0.483750, x[n]:  (-0.707112,0.707102), y[n]:  (-0.707039,0.707169), y(t):  (-0.707042,0.707172), diff:  (-0.000003,0.000003)
n: 3871, t: 0.483875, x[n]:  (-0.760419,0.649433), y[n]:  (-0.760351,0.649506), y(t):  (-0.760354,0.649509), diff:  (-0.000003,0.000003)
n: 3872, t: 0.484000, x[n]:  (-0.809036,0.587759), y[n]:  (-0.808974,0.587837), y(t):  (-0.808977,0.587840), diff:  (-0.000003,0.000002)
n: 3873, t: 0.484125, x[n]:  (-0.852648,0.522486), y[n]:  (-0.852592,0.522569), y(t):  (-0.852596,0.522571), diff:  (-0.000003,0.000002)
n: 3874, t: 0.484250, x[n]:  (-0.891019,0.453967), y[n]:  (-0.890970,0.454054), y(t):  (-0.890973,0.454055), diff:  (-0.000003,0.000002)
n: 3875, t: 0.484375, x[n]:  (-0.923894,0.382647), y[n]:  (-0.923853,0.382738), y(t):  (-0.923856,0.382739), diff:  (-0.000004,0.000002)
n: 3876, t: 0.484500, x[n]:  (-0.951063,0.308997), y[n]:  (-0.951029,0.309090), y(t):  (-0.951032,0.309092), diff:  (-0.000004,0.000001)
n: 3877, t: 0.484625, x[n]:  (-0.972371,0.233443), y[n]:  (-0.972344,0.233538), y(t):  (-0.972347,0.233539), diff:  (-0.000004,0.000001)
n: 3878, t: 0.484750, x[n]:  (-0.987691,0.156419), y[n]:  (-0.987671,0.156517), y(t):  (-0.987675,0.156518), diff:  (-0.000004,0.000001)
n: 3879, t: 0.484875, x[n]:  (-0.996920,0.078431), y[n]:  (-0.996908,0.078530), y(t):  (-0.996912,0.078531), diff:  (-0.000004,0.000000)
n: 3880, t: 0.485000, x[n]: (-1.000000,-0.000010), y[n]:  (-0.999996,0.000090), y(t):  (-1.000000,0.000090), diff:  (-0.000004,0.000000)
n: 3881, t: 0.485125, x[n]: (-0.996916,-0.078481), y[n]: (-0.996920,-0.078382), y(t): (-0.996923,-0.078382), diff: (-0.000004,-0.000000)
n: 3882, t: 0.485250, x[n]: (-0.987683,-0.156469), y[n]: (-0.987695,-0.156370), y(t): (-0.987698,-0.156370), diff: (-0.000004,-0.000001)
n: 3883, t: 0.485375, x[n]: (-0.972366,-0.233461), y[n]: (-0.972386,-0.233364), y(t): (-0.972389,-0.233365), diff: (-0.000004,-0.000001)
n: 3884, t: 0.485500, x[n]: (-0.951048,-0.309044), y[n]: (-0.951075,-0.308949), y(t): (-0.951078,-0.308950), diff: (-0.000004,-0.000001)
n: 3885, t: 0.485625, x[n]: (-0.923875,-0.382693), y[n]: (-0.923910,-0.382600), y(t): (-0.923913,-0.382601), diff: (-0.000004,-0.000001)
n: 3886, t: 0.485750, x[n]: (-0.890996,-0.454011), y[n]: (-0.891038,-0.453921), y(t): (-0.891041,-0.453923), diff: (-0.000004,-0.000002)
n: 3887, t: 0.485875, x[n]: (-0.852637,-0.522503), y[n]: (-0.852686,-0.522416), y(t): (-0.852689,-0.522418), diff: (-0.000003,-0.000002)
n: 3888, t: 0.486000, x[n]: (-0.809007,-0.587799), y[n]: (-0.809062,-0.587717), y(t): (-0.809065,-0.587719), diff: (-0.000003,-0.000002)
n: 3889, t: 0.486125, x[n]: (-0.760386,-0.649471), y[n]: (-0.760448,-0.649393), y(t): (-0.760451,-0.649395), diff: (-0.000003,-0.000002)
n: 3890, t: 0.486250, x[n]: (-0.707098,-0.707115), y[n]: (-0.707166,-0.707042), y(t): (-0.707169,-0.707045), diff: (-0.000003,-0.000003)
n: 3891, t: 0.486375, x[n]: (-0.649430,-0.760422), y[n]: (-0.649503,-0.760354), y(t): (-0.649505,-0.760357), diff: (-0.000003,-0.000003)
n: 3892, t: 0.486500, x[n]: (-0.587780,-0.809021), y[n]: (-0.587858,-0.808959), y(t): (-0.587861,-0.808962), diff: (-0.000002,-0.000003)
n: 3893, t: 0.486625, x[n]: (-0.522483,-0.852650), y[n]: (-0.522565,-0.852595), y(t): (-0.522567,-0.852598), diff: (-0.000002,-0.000003)
n: 3894, t: 0.486750, x[n]: (-0.453963,-0.891021), y[n]: (-0.454050,-0.890972), y(t): (-0.454051,-0.890975), diff: (-0.000002,-0.000003)
n: 3895, t: 0.486875, x[n]: (-0.382671,-0.923885), y[n]: (-0.382762,-0.923843), y(t): (-0.382763,-0.923846), diff: (-0.000002,-0.000004)
n: 3896, t: 0.487000, x[n]: (-0.308993,-0.951064), y[n]: (-0.309086,-0.951030), y(t): (-0.309087,-0.951034), diff: (-0.000001,-0.000004)
n: 3897, t: 0.487125, x[n]: (-0.233438,-0.972372), y[n]: (-0.233534,-0.972345), y(t): (-0.233535,-0.972348), diff: (-0.000001,-0.000004)
n: 3898, t: 0.487250, x[n]: (-0.156415,-0.987691), y[n]: (-0.156512,-0.987672), y(t): (-0.156513,-0.987676), diff: (-0.000001,-0.000004)
n: 3899, t: 0.487375, x[n]: (-0.078427,-0.996920), y[n]: (-0.078526,-0.996908), y(t): (-0.078526,-0.996912), diff: (-0.000000,-0.000004)
n: 3900, t: 0.487500, x[n]:  (0.000014,-1.000000), y[n]: (-0.000085,-0.999996), y(t): (-0.000085,-1.000000), diff: (-0.000000,-0.000004)
n: 3901, t: 0.487625, x[n]:  (0.078486,-0.996915), y[n]:  (0.078386,-0.996919), y(t):  (0.078386,-0.996923), diff:  (0.000000,-0.000004)
n: 3902, t: 0.487750, x[n]:  (0.156443,-0.987687), y[n]:  (0.156344,-0.987699), y(t):  (0.156345,-0.987703), diff:  (0.000000,-0.000004)
n: 3903, t: 0.487875, x[n]:  (0.233466,-0.972365), y[n]:  (0.233368,-0.972384), y(t):  (0.233369,-0.972388), diff:  (0.000001,-0.000004)
n: 3904, t: 0.488000, x[n]:  (0.309049,-0.951046), y[n]:  (0.308953,-0.951073), y(t):  (0.308954,-0.951077), diff:  (0.000001,-0.000004)
n: 3905, t: 0.488125, x[n]:  (0.382698,-0.923874), y[n]:  (0.382604,-0.923908), y(t):  (0.382606,-0.923912), diff:  (0.000001,-0.000004)
n: 3906, t: 0.488250, x[n]:  (0.454015,-0.890994), y[n]:  (0.453925,-0.891036), y(t):  (0.453927,-0.891039), diff:  (0.000002,-0.000004)
n: 3907, t: 0.488375, x[n]:  (0.522533,-0.852619), y[n]:  (0.522446,-0.852668), y(t):  (0.522448,-0.852671), diff:  (0.000002,-0.000003)
n: 3908, t: 0.488500, x[n]:  (0.587803,-0.809004), y[n]:  (0.587720,-0.809059), y(t):  (0.587723,-0.809063), diff:  (0.000002,-0.000003)
n: 3909, t: 0.488625, x[n]:  (0.649451,-0.760403), y[n]:  (0.649373,-0.760465), y(t):  (0.649375,-0.760468), diff:  (0.000002,-0.000003)
n: 3910, t: 0.488750, x[n]:  (0.707118,-0.707095), y[n]:  (0.707045,-0.707163), y(t):  (0.707048,-0.707166), diff:  (0.000003,-0.000003)
n: 3911, t: 0.488875, x[n]:  (0.760425,-0.649426), y[n]:  (0.760357,-0.649499), y(t):  (0.760360,-0.649502), diff:  (0.000003,-0.000003)
n: 3912, t: 0.489000, x[n]:  (0.809023,-0.587777), y[n]:  (0.808962,-0.587855), y(t):  (0.808965,-0.587857), diff:  (0.000003,-0.000002)
n: 3913, t: 0.489125, x[n]:  (0.852652,-0.522479), y[n]:  (0.852597,-0.522561), y(t):  (0.852600,-0.522564), diff:  (0.000003,-0.000002)
n: 3914, t: 0.489250, x[n]:  (0.891023,-0.453959), y[n]:  (0.890974,-0.454046), y(t):  (0.890978,-0.454047), diff:  (0.000003,-0.000002)
n: 3915, t: 0.489375, x[n]:  (0.923886,-0.382667), y[n]:  (0.923845,-0.382758), y(t):  (0.923848,-0.382759), diff:  (0.000004,-0.000002)
n: 3916, t: 0.489500, x[n]:  (0.951066,-0.308989), y[n]:  (0.951031,-0.309082), y(t):  (0.951035,-0.309083), diff:  (0.000004,-0.000001)
n: 3917, t: 0.489625, x[n]:  (0.972380,-0.233404), y[n]:  (0.972353,-0.233500), y(t):  (0.972357,-0.233501), diff:  (0.000004,-0.000001)
n: 3918, t: 0.489750, x[n]:  (0.987692,-0.156411), y[n]:  (0.987673,-0.156508), y(t):  (0.987677,-0.156509), diff:  (0.000004,-0.000001)
n: 3919, t: 0.489875, x[n]:  (0.996918,-0.078453), y[n]:  (0.996906,-0.078552), y(t):  (0.996910,-0.078552), diff:  (0.000004,-0.000000)
n: 3920, t: 0.490000, x[n]:   (1.000000,0.000019), y[n]:  (0.999996,-0.000081), y(t):  (1.000000,-0.000081), diff:  (0.000004,-0.000000)
n: 3921, t: 0.490125, x[n]:   (0.996915,0.078490), y[n]:   (0.996919,0.078391), y(t):   (0.996923,0.078391), diff:   (0.000004,0.000000)
n: 3922, t: 0.490250, x[n]:   (0.987686,0.156447), y[n]:   (0.987698,0.156348), y(t):   (0.987702,0.156349), diff:   (0.000004,0.000000)
n: 3923, t: 0.490375, x[n]:   (0.972364,0.233470), y[n]:   (0.972383,0.233372), y(t):   (0.972387,0.233373), diff:   (0.000004,0.000001)
n: 3924, t: 0.490500, x[n]:   (0.951045,0.309053), y[n]:   (0.951072,0.308957), y(t):   (0.951076,0.308958), diff:   (0.000004,0.000001)
n: 3925, t: 0.490625, x[n]:   (0.923872,0.382702), y[n]:   (0.923906,0.382608), y(t):   (0.923910,0.382610), diff:   (0.000004,0.000001)
n: 3926, t: 0.490750, x[n]:   (0.891006,0.453992), y[n]:   (0.891047,0.453902), y(t):   (0.891051,0.453903), diff:   (0.000004,0.000002)
n: 3927, t: 0.490875, x[n]:   (0.852633,0.522511), y[n]:   (0.852681,0.522424), y(t):   (0.852685,0.522426), diff:   (0.000003,0.000002)
n: 3928, t: 0.491000, x[n]:   (0.809001,0.587807), y[n]:   (0.809057,0.587724), y(t):   (0.809060,0.587726), diff:   (0.000003,0.000002)
n: 3929, t: 0.491125, x[n]:   (0.760401,0.649454), y[n]:   (0.760462,0.649376), y(t):   (0.760465,0.649379), diff:   (0.000003,0.000002)
n: 3930, t: 0.491250, x[n]:   (0.707092,0.707121), y[n]:   (0.707160,0.707048), y(t):   (0.707162,0.707051), diff:   (0.000003,0.000003)
n: 3931, t: 0.491375, x[n]:   (0.649423,0.760428), y[n]:   (0.649496,0.760360), y(t):   (0.649498,0.760363), diff:   (0.000003,0.000003)
n: 3932, t: 0.491500, x[n]:   (0.587773,0.809026), y[n]:   (0.587851,0.808964), y(t):   (0.587853,0.808967), diff:   (0.000002,0.000003)
n: 3933, t: 0.491625, x[n]:   (0.522475,0.852655), y[n]:   (0.522558,0.852599), y(t):   (0.522560,0.852603), diff:   (0.000002,0.000003)
n: 3934, t: 0.491750, x[n]:   (0.453955,0.891025), y[n]:   (0.454042,0.890976), y(t):   (0.454043,0.890980), diff:   (0.000002,0.000003)
n: 3935, t: 0.491875, x[n]:   (0.382663,0.923888), y[n]:   (0.382753,0.923846), y(t):   (0.382755,0.923850), diff:   (0.000002,0.000004)
n: 3936, t: 0.492000, x[n]:   (0.309013,0.951058), y[n]:   (0.309107,0.951023), y(t):   (0.309108,0.951027), diff:   (0.000001,0.000004)
n: 3937, t: 0.492125, x[n]:   (0.233430,0.972374), y[n]:   (0.233525,0.972347), y(t):   (0.233526,0.972350), diff:   (0.000001,0.000004)
n: 3938, t: 0.492250, x[n]:   (0.156406,0.987693), y[n]:   (0.156504,0.987673), y(t):   (0.156504,0.987677), diff:   (0.000001,0.000004)
n: 3939, t: 0.492375, x[n]:   (0.078449,0.996918), y[n]:   (0.078547,0.996906), y(t):   (0.078548,0.996910), diff:   (0.000000,0.000004)
n: 3940, t: 0.492500, x[n]:  (-0.000023,1.000000), y[n]:   (0.000076,0.999996), y(t):   (0.000076,1.000000), diff:   (0.000000,0.000004)
n: 3941, t: 0.492625, x[n]:  (-0.078494,0.996915), y[n]:  (-0.078395,0.996918), y(t):  (-0.078395,0.996922), diff:  (-0.000000,0.000004)
n: 3942, t: 0.492750, x[n]:  (-0.156452,0.987686), y[n]:  (-0.156353,0.987697), y(t):  (-0.156353,0.987701), diff:  (-0.000000,0.000004)
n: 3943, t: 0.492875, x[n]:  (-0.233445,0.972370), y[n]:  (-0.233347,0.972390), y(t):  (-0.233348,0.972393), diff:  (-0.000001,0.000004)
n: 3944, t: 0.493000, x[n]:  (-0.309028,0.951053), y[n]:  (-0.308932,0.951080), y(t):  (-0.308934,0.951084), diff:  (-0.000001,0.000004)
n: 3945, t: 0.493125, x[n]:  (-0.382706,0.923870), y[n]:  (-0.382612,0.923905), y(t):  (-0.382614,0.923908), diff:  (-0.000001,0.000004)
n: 3946, t: 0.493250, x[n]:  (-0.453996,0.891004), y[n]:  (-0.453906,0.891045), y(t):  (-0.453907,0.891049), diff:  (-0.000002,0.000004)
n: 3947, t: 0.493375, x[n]:  (-0.522514,0.852630), y[n]:  (-0.522428,0.852679), y(t):  (-0.522430,0.852682), diff:  (-0.000002,0.000003)
n: 3948, t: 0.493500, x[n]:  (-0.587810,0.808999), y[n]:  (-0.587728,0.809054), y(t):  (-0.587730,0.809057), diff:  (-0.000002,0.000003)
n: 3949, t: 0.493625, x[n]:  (-0.649458,0.760398), y[n]:  (-0.649380,0.760459), y(t):  (-0.649382,0.760462), diff:  (-0.000002,0.000003)
n: 3950, t: 0.493750, x[n]:  (-0.707125,0.707089), y[n]:  (-0.707052,0.707156), y(t):  (-0.707054,0.707159), diff:  (-0.000003,0.000003)
n: 3951, t: 0.493875, x[n]:  (-0.760430,0.649419), y[n]:  (-0.760363,0.649492), y(t):  (-0.760366,0.649495), diff:  (-0.000003,0.000003)
n: 3952, t: 0.494000, x[n]:  (-0.809029,0.587769), y[n]:  (-0.808967,0.587847), y(t):  (-0.808970,0.587850), diff:  (-0.000003,0.000002)
n: 3953, t: 0.494125, x[n]:  (-0.852641,0.522497), y[n]:  (-0.852586,0.522580), y(t):  (-0.852589,0.522582), diff:  (-0.000003,0.000002)
n: 3954, t: 0.494250, x[n]:  (-0.891013,0.453978), y[n]:  (-0.890964,0.454065), y(t):  (-0.890968,0.454067), diff:  (-0.000003,0.000002)
n: 3955, t: 0.494375, x[n]:  (-0.923890,0.382659), y[n]:  (-0.923848,0.382749), y(t):  (-0.923852,0.382751), diff:  (-0.000004,0.000002)
n: 3956, t: 0.494500, x[n]:  (-0.951059,0.309009), y[n]:  (-0.951025,0.309102), y(t):  (-0.951028,0.309104), diff:  (-0.000004,0.000001)
n: 3957, t: 0.494625, x[n]:  (-0.972375,0.233425), y[n]:  (-0.972348,0.233521), y(t):  (-0.972351,0.233522), diff:  (-0.000004,0.000001)
n: 3958, t: 0.494750, x[n]:  (-0.987694,0.156402), y[n]:  (-0.987674,0.156499), y(t):  (-0.987678,0.156500), diff:  (-0.000004,0.000001)
n: 3959, t: 0.494875, x[n]:  (-0.996918,0.078444), y[n]:  (-0.996907,0.078543), y(t):  (-0.996911,0.078543), diff:  (-0.000004,0.000000)
n: 3960, t: 0.495000, x[n]: (-1.000000,-0.000027), y[n]:  (-0.999996,0.000072), y(t):  (-1.000000,0.000072), diff:  (-0.000004,0.000000)
n: 3961, t: 0.495125, x[n]: (-0.996917,-0.078468), y[n]: (-0.996921,-0.078369), y(t): (-0.996924,-0.078369), diff: (-0.000004,-0.000000)
n: 3962, t: 0.495250, x[n]: (-0.987685,-0.156456), y[n]: (-0.987697,-0.156357), y(t): (-0.987700,-0.156358), diff: (-0.000004,-0.000001)
n: 3963, t: 0.495375, x[n]: (-0.972362,-0.233479), y[n]: (-0.972381,-0.233381), y(t): (-0.972385,-0.233382), diff: (-0.000004,-0.000001)
n: 3964, t: 0.495500, x[n]: (-0.951052,-0.309032), y[n]: (-0.951079,-0.308937), y(t): (-0.951082,-0.308938), diff: (-0.000004,-0.000001)
